Data,Otwarcie,Najwyższy,Najniższy,Zamknięcie,Ticker
2023-06-14,6.64761,6.64761,6.64761,6.64761,POLSTR_3M
2023-06-14,6.67087,6.67087,6.67087,6.67087,POLSTR_1M
2023-06-14,6.697,6.697,6.697,6.697,POLSTR
2023-06-13,6.61,6.61,6.61,6.61,WIBOR_ON
2023-06-13,6.95,6.95,6.95,6.95,WIBOR_6M
2023-06-13,6.9,6.9,6.9,6.9,WIBOR_3M
2023-06-13,6.89,6.89,6.89,6.89,WIBOR_1M
2023-06-13,6.31,6.31,6.31,6.31,WIBID_ON
2023-06-13,108.43135108,108.43135108,108.43135108,108.43135108,POLSTR_CI
2023-06-13,6.60015,6.60015,6.60015,6.60015,POLSTR_6M
2023-06-13,6.64675,6.64675,6.64675,6.64675,POLSTR_3M
2023-06-13,6.6705,6.6705,6.6705,6.6705,POLSTR_1M
2023-06-13,6.644,6.644,6.644,6.644,POLSTR
2023-06-12,6.68,6.68,6.68,6.68,WIBOR_ON
2023-06-12,6.95,6.95,6.95,6.95,WIBOR_6M
2023-06-12,6.9,6.9,6.9,6.9,WIBOR_3M
2023-06-12,6.86,6.86,6.86,6.86,WIBOR_1M
2023-06-12,6.38,6.38,6.38,6.38,WIBID_ON
2023-06-12,108.41153108,108.41153108,108.41153108,108.41153108,POLSTR_CI
2023-06-12,6.59858,6.59858,6.59858,6.59858,POLSTR_6M
2023-06-12,6.64132,6.64132,6.64132,6.64132,POLSTR_3M
2023-06-12,6.6692,6.6692,6.6692,6.6692,POLSTR_1M
2023-06-12,6.673,6.673,6.673,6.673,POLSTR
2023-06-09,6.77,6.77,6.77,6.77,WIBOR_ON
2023-06-09,6.95,6.95,6.95,6.95,WIBOR_6M
2023-06-09,6.9,6.9,6.9,6.9,WIBOR_3M
2023-06-09,6.87,6.87,6.87,6.87,WIBOR_1M
2023-06-09,6.47,6.47,6.47,6.47,WIBID_ON
2023-06-09,108.35171202,108.35171202,108.35171202,108.35171202,POLSTR_CI
2023-06-09,6.59307,6.59307,6.59307,6.59307,POLSTR_6M
2023-06-09,6.63642,6.63642,6.63642,6.63642,POLSTR_3M
2023-06-09,6.67938,6.67938,6.67938,6.67938,POLSTR_1M
2023-06-09,6.717,6.717,6.717,6.717,POLSTR
2023-06-07,6.7,6.7,6.7,6.7,WIBOR_ON
2023-06-07,6.95,6.95,6.95,6.95,WIBOR_6M
2023-06-07,6.9,6.9,6.9,6.9,WIBOR_3M
2023-06-07,6.85,6.85,6.85,6.85,WIBOR_1M
2023-06-07,6.4,6.4,6.4,6.4,WIBID_ON
2023-06-07,108.31178207,108.31178207,108.31178207,108.31178207,POLSTR_CI
2023-06-07,6.59163,6.59163,6.59163,6.59163,POLSTR_6M
2023-06-07,6.63257,6.63257,6.63257,6.63257,POLSTR_3M
2023-06-07,6.6821,6.6821,6.6821,6.6821,POLSTR_1M
2023-06-07,6.728,6.728,6.728,6.728,POLSTR
2023-06-06,6.74,6.74,6.74,6.74,WIBOR_ON
2023-06-06,6.95,6.95,6.95,6.95,WIBOR_6M
2023-06-06,6.9,6.9,6.9,6.9,WIBOR_3M
2023-06-06,6.85,6.85,6.85,6.85,WIBOR_1M
2023-06-06,6.44,6.44,6.44,6.44,WIBID_ON
2023-06-06,108.29190086,108.29190086,108.29190086,108.29190086,POLSTR_CI
2023-06-06,6.59106,6.59106,6.59106,6.59106,POLSTR_6M
2023-06-06,6.63081,6.63081,6.63081,6.63081,POLSTR_3M
2023-06-06,6.68028,6.68028,6.68028,6.68028,POLSTR_1M
2023-06-06,6.701,6.701,6.701,6.701,POLSTR
2023-06-05,6.83,6.83,6.83,6.83,WIBOR_ON
2023-06-05,6.95,6.95,6.95,6.95,WIBOR_6M
2023-06-05,6.9,6.9,6.9,6.9,WIBOR_3M
2023-06-05,6.84,6.84,6.84,6.84,WIBOR_1M
2023-06-05,6.53,6.53,6.53,6.53,WIBID_ON
2023-06-05,108.27213304,108.27213304,108.27213304,108.27213304,POLSTR_CI
2023-06-05,6.59032,6.59032,6.59032,6.59032,POLSTR_6M
2023-06-05,6.62579,6.62579,6.62579,6.62579,POLSTR_3M
2023-06-05,6.67959,6.67959,6.67959,6.67959,POLSTR_1M
2023-06-05,6.664,6.664,6.664,6.664,POLSTR
2023-06-02,6.7,6.7,6.7,6.7,WIBOR_ON
2023-06-02,6.95,6.95,6.95,6.95,WIBOR_6M
2023-06-02,6.9,6.9,6.9,6.9,WIBOR_3M
2023-06-02,6.85,6.85,6.85,6.85,WIBOR_1M
2023-06-02,6.4,6.4,6.4,6.4,WIBID_ON
2023-06-02,108.21257758,108.21257758,108.21257758,108.21257758,POLSTR_CI
2023-06-02,6.58913,6.58913,6.58913,6.58913,POLSTR_6M
2023-06-02,6.61918,6.61918,6.61918,6.61918,POLSTR_3M
2023-06-02,6.6678,6.6678,6.6678,6.6678,POLSTR_1M
2023-06-02,6.696,6.696,6.696,6.696,POLSTR
2023-06-01,7.01,7.01,7.01,7.01,WIBOR_ON
2023-06-01,6.95,6.95,6.95,6.95,WIBOR_6M
2023-06-01,6.9,6.9,6.9,6.9,WIBOR_3M
2023-06-01,6.82,6.82,6.82,6.82,WIBOR_1M
2023-06-01,6.71,6.71,6.71,6.71,WIBID_ON
2023-06-01,108.19263457,108.19263457,108.19263457,108.19263457,POLSTR_CI
2023-06-01,6.5886,6.5886,6.5886,6.5886,POLSTR_6M
2023-06-01,6.61744,6.61744,6.61744,6.61744,POLSTR_3M
2023-06-01,6.66456,6.66456,6.66456,6.66456,POLSTR_1M
2023-06-01,6.728,6.728,6.728,6.728,POLSTR
2023-05-31,6.21,6.21,6.21,6.21,WIBOR_ON
2023-05-31,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-31,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-31,6.83,6.83,6.83,6.83,WIBOR_1M
2023-05-31,5.91,5.91,5.91,5.91,WIBID_ON
2023-05-31,108.17292042,108.17292042,108.17292042,108.17292042,POLSTR_CI
2023-05-31,6.58841,6.58841,6.58841,6.58841,POLSTR_6M
2023-05-31,6.61778,6.61778,6.61778,6.61778,POLSTR_3M
2023-05-31,6.66077,6.66077,6.66077,6.66077,POLSTR_1M
2023-05-31,6.652,6.652,6.652,6.652,POLSTR
2023-05-30,6.93,6.93,6.93,6.93,WIBOR_ON
2023-05-30,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-30,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-30,6.82,6.82,6.82,6.82,WIBOR_1M
2023-05-30,6.63,6.63,6.63,6.63,WIBID_ON
2023-05-30,108.15304397,108.15304397,108.15304397,108.15304397,POLSTR_CI
2023-05-30,6.58654,6.58654,6.58654,6.58654,POLSTR_6M
2023-05-30,6.61557,6.61557,6.61557,6.61557,POLSTR_3M
2023-05-30,6.65807,6.65807,6.65807,6.65807,POLSTR_1M
2023-05-30,6.708,6.708,6.708,6.708,POLSTR
2023-05-29,6.47,6.47,6.47,6.47,WIBOR_ON
2023-05-29,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-29,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-29,6.84,6.84,6.84,6.84,WIBOR_1M
2023-05-29,6.17,6.17,6.17,6.17,WIBID_ON
2023-05-29,108.13437375,108.13437375,108.13437375,108.13437375,POLSTR_CI
2023-05-29,6.58872,6.58872,6.58872,6.58872,POLSTR_6M
2023-05-29,6.61791,6.61791,6.61791,6.61791,POLSTR_3M
2023-05-29,6.66841,6.66841,6.66841,6.66841,POLSTR_1M
2023-05-29,6.302,6.302,6.302,6.302,POLSTR
2023-05-26,6.54,6.54,6.54,6.54,WIBOR_ON
2023-05-26,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-26,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-26,6.82,6.82,6.82,6.82,WIBOR_1M
2023-05-26,6.24,6.24,6.24,6.24,WIBID_ON
2023-05-26,108.07803697,108.07803697,108.07803697,108.07803697,POLSTR_CI
2023-05-26,6.58809,6.58809,6.58809,6.58809,POLSTR_6M
2023-05-26,6.61945,6.61945,6.61945,6.61945,POLSTR_3M
2023-05-26,6.68457,6.68457,6.68457,6.68457,POLSTR_1M
2023-05-26,6.342,6.342,6.342,6.342,POLSTR
2023-05-25,6.57,6.57,6.57,6.57,WIBOR_ON
2023-05-25,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-25,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-25,6.85,6.85,6.85,6.85,WIBOR_1M
2023-05-25,6.27,6.27,6.27,6.27,WIBID_ON
2023-05-25,108.05892682,108.05892682,108.05892682,108.05892682,POLSTR_CI
2023-05-25,6.58766,6.58766,6.58766,6.58766,POLSTR_6M
2023-05-25,6.6201,6.6201,6.6201,6.6201,POLSTR_3M
2023-05-25,6.69121,6.69121,6.69121,6.69121,POLSTR_1M
2023-05-25,6.455,6.455,6.455,6.455,POLSTR
2023-05-24,6.75,6.75,6.75,6.75,WIBOR_ON
2023-05-24,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-24,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-24,6.84,6.84,6.84,6.84,WIBOR_1M
2023-05-24,6.45,6.45,6.45,6.45,WIBID_ON
2023-05-24,108.03921336,108.03921336,108.03921336,108.03921336,POLSTR_CI
2023-05-24,6.58561,6.58561,6.58561,6.58561,POLSTR_6M
2023-05-24,6.61845,6.61845,6.61845,6.61845,POLSTR_3M
2023-05-24,6.68477,6.68477,6.68477,6.68477,POLSTR_1M
2023-05-24,6.66,6.66,6.66,6.66,POLSTR
2023-05-23,6.75,6.75,6.75,6.75,WIBOR_ON
2023-05-23,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-23,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-23,6.83,6.83,6.83,6.83,WIBOR_1M
2023-05-23,6.46,6.46,6.46,6.46,WIBID_ON
2023-05-23,108.01922241,108.01922241,108.01922241,108.01922241,POLSTR_CI
2023-05-23,6.5831,6.5831,6.5831,6.5831,POLSTR_6M
2023-05-23,6.61368,6.61368,6.61368,6.61368,POLSTR_3M
2023-05-23,6.67962,6.67962,6.67962,6.67962,POLSTR_1M
2023-05-23,6.755,6.755,6.755,6.755,POLSTR
2023-05-22,6.63,6.63,6.63,6.63,WIBOR_ON
2023-05-22,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-22,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-22,6.86,6.86,6.86,6.86,WIBOR_1M
2023-05-22,6.33,6.33,6.33,6.33,WIBID_ON
2023-05-22,107.9994659,107.9994659,107.9994659,107.9994659,POLSTR_CI
2023-05-22,6.58105,6.58105,6.58105,6.58105,POLSTR_6M
2023-05-22,6.61061,6.61061,6.61061,6.61061,POLSTR_3M
2023-05-22,6.67849,6.67849,6.67849,6.67849,POLSTR_1M
2023-05-22,6.677,6.677,6.677,6.677,POLSTR
2023-05-19,6.8,6.8,6.8,6.8,WIBOR_ON
2023-05-19,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-19,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-19,6.86,6.86,6.86,6.86,WIBOR_1M
2023-05-19,6.5,6.5,6.5,6.5,WIBID_ON
2023-05-19,107.93991856,107.93991856,107.93991856,107.93991856,POLSTR_CI
2023-05-19,6.57403,6.57403,6.57403,6.57403,POLSTR_6M
2023-05-19,6.59999,6.59999,6.59999,6.59999,POLSTR_3M
2023-05-19,6.66561,6.66561,6.66561,6.66561,POLSTR_1M
2023-05-19,6.712,6.712,6.712,6.712,POLSTR
2023-05-18,6.9,6.9,6.9,6.9,WIBOR_ON
2023-05-18,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-18,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-18,6.87,6.87,6.87,6.87,WIBOR_1M
2023-05-18,6.6,6.6,6.6,6.6,WIBID_ON
2023-05-18,107.9200051,107.9200051,107.9200051,107.9200051,POLSTR_CI
2023-05-18,6.57193,6.57193,6.57193,6.57193,POLSTR_6M
2023-05-18,6.59727,6.59727,6.59727,6.59727,POLSTR_3M
2023-05-18,6.65566,6.65566,6.65566,6.65566,POLSTR_1M
2023-05-18,6.735,6.735,6.735,6.735,POLSTR
2023-05-17,6.88,6.88,6.88,6.88,WIBOR_ON
2023-05-17,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-17,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-17,6.88,6.88,6.88,6.88,WIBOR_1M
2023-05-17,6.58,6.58,6.58,6.58,WIBID_ON
2023-05-17,107.90016034,107.90016034,107.90016034,107.90016034,POLSTR_CI
2023-05-17,6.56986,6.56986,6.56986,6.56986,POLSTR_6M
2023-05-17,6.59475,6.59475,6.59475,6.59475,POLSTR_3M
2023-05-17,6.64852,6.64852,6.64852,6.64852,POLSTR_1M
2023-05-17,6.713,6.713,6.713,6.713,POLSTR
2023-05-16,6.82,6.82,6.82,6.82,WIBOR_ON
2023-05-16,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-16,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-16,6.87,6.87,6.87,6.87,WIBOR_1M
2023-05-16,6.52,6.52,6.52,6.52,WIBID_ON
2023-05-16,107.88016852,107.88016852,107.88016852,107.88016852,POLSTR_CI
2023-05-16,6.56773,6.56773,6.56773,6.56773,POLSTR_6M
2023-05-16,6.59192,6.59192,6.59192,6.59192,POLSTR_3M
2023-05-16,6.63318,6.63318,6.63318,6.63318,POLSTR_1M
2023-05-16,6.764,6.764,6.764,6.764,POLSTR
2023-05-15,6.9,6.9,6.9,6.9,WIBOR_ON
2023-05-15,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-15,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-15,6.9,6.9,6.9,6.9,WIBOR_1M
2023-05-15,6.6,6.6,6.6,6.6,WIBID_ON
2023-05-15,107.86034585,107.86034585,107.86034585,107.86034585,POLSTR_CI
2023-05-15,6.56601,6.56601,6.56601,6.56601,POLSTR_6M
2023-05-15,6.59015,6.59015,6.59015,6.59015,POLSTR_3M
2023-05-15,6.62955,6.62955,6.62955,6.62955,POLSTR_1M
2023-05-15,6.708,6.708,6.708,6.708,POLSTR
2023-05-12,6.79,6.79,6.79,6.79,WIBOR_ON
2023-05-12,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-12,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-12,6.86,6.86,6.86,6.86,WIBOR_1M
2023-05-12,6.49,6.49,6.49,6.49,WIBID_ON
2023-05-12,107.80091949,107.80091949,107.80091949,107.80091949,POLSTR_CI
2023-05-12,6.56639,6.56639,6.56639,6.56639,POLSTR_6M
2023-05-12,6.5866,6.5866,6.5866,6.5866,POLSTR_3M
2023-05-12,6.61579,6.61579,6.61579,6.61579,POLSTR_1M
2023-05-12,6.707,6.707,6.707,6.707,POLSTR
2023-05-11,6.96,6.96,6.96,6.96,WIBOR_ON
2023-05-11,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-11,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-11,6.86,6.86,6.86,6.86,WIBOR_1M
2023-05-11,6.66,6.66,6.66,6.66,WIBID_ON
2023-05-11,107.78072463,107.78072463,107.78072463,107.78072463,POLSTR_CI
2023-05-11,6.56366,6.56366,6.56366,6.56366,POLSTR_6M
2023-05-11,6.58256,6.58256,6.58256,6.58256,POLSTR_3M
2023-05-11,6.60255,6.60255,6.60255,6.60255,POLSTR_1M
2023-05-11,6.839,6.839,6.839,6.839,POLSTR
2023-05-10,6.8,6.8,6.8,6.8,WIBOR_ON
2023-05-10,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-10,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-10,6.86,6.86,6.86,6.86,WIBOR_1M
2023-05-10,6.5,6.5,6.5,6.5,WIBID_ON
2023-05-10,107.76054241,107.76054241,107.76054241,107.76054241,POLSTR_CI
2023-05-10,6.56093,6.56093,6.56093,6.56093,POLSTR_6M
2023-05-10,6.57848,6.57848,6.57848,6.57848,POLSTR_3M
2023-05-10,6.57305,6.57305,6.57305,6.57305,POLSTR_1M
2023-05-10,6.836,6.836,6.836,6.836,POLSTR
2023-05-09,6.81,6.81,6.81,6.81,WIBOR_ON
2023-05-09,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-09,6.89,6.89,6.89,6.89,WIBOR_3M
2023-05-09,6.86,6.86,6.86,6.86,WIBOR_1M
2023-05-09,6.51,6.51,6.51,6.51,WIBID_ON
2023-05-09,107.74051153,107.74051153,107.74051153,107.74051153,POLSTR_CI
2023-05-09,6.56144,6.56144,6.56144,6.56144,POLSTR_6M
2023-05-09,6.57618,6.57618,6.57618,6.57618,POLSTR_3M
2023-05-09,6.56518,6.56518,6.56518,6.56518,POLSTR_1M
2023-05-09,6.786,6.786,6.786,6.786,POLSTR
2023-05-08,6.85,6.85,6.85,6.85,WIBOR_ON
2023-05-08,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-08,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-08,6.87,6.87,6.87,6.87,WIBOR_1M
2023-05-08,6.55,6.55,6.55,6.55,WIBID_ON
2023-05-08,107.72051683,107.72051683,107.72051683,107.72051683,POLSTR_CI
2023-05-08,6.56161,6.56161,6.56161,6.56161,POLSTR_6M
2023-05-08,6.5734,6.5734,6.5734,6.5734,POLSTR_3M
2023-05-08,6.55719,6.55719,6.55719,6.55719,POLSTR_1M
2023-05-08,6.775,6.775,6.775,6.775,POLSTR
2023-05-05,6.83,6.83,6.83,6.83,WIBOR_ON
2023-05-05,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-05,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-05,6.87,6.87,6.87,6.87,WIBOR_1M
2023-05-05,6.53,6.53,6.53,6.53,WIBID_ON
2023-05-05,107.66136207,107.66136207,107.66136207,107.66136207,POLSTR_CI
2023-05-05,6.56572,6.56572,6.56572,6.56572,POLSTR_6M
2023-05-05,6.56832,6.56832,6.56832,6.56832,POLSTR_3M
2023-05-05,6.55249,6.55249,6.55249,6.55249,POLSTR_1M
2023-05-05,6.685,6.685,6.685,6.685,POLSTR
2023-05-04,6.73,6.73,6.73,6.73,WIBOR_ON
2023-05-04,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-04,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-04,6.85,6.85,6.85,6.85,WIBOR_1M
2023-05-04,6.43,6.43,6.43,6.43,WIBID_ON
2023-05-04,107.64169756,107.64169756,107.64169756,107.64169756,POLSTR_CI
2023-05-04,6.56396,6.56396,6.56396,6.56396,POLSTR_6M
2023-05-04,6.56601,6.56601,6.56601,6.56601,POLSTR_3M
2023-05-04,6.54579,6.54579,6.54579,6.54579,POLSTR_1M
2023-05-04,6.668,6.668,6.668,6.668,POLSTR
2023-05-02,6.69,6.69,6.69,6.69,WIBOR_ON
2023-05-02,6.95,6.95,6.95,6.95,WIBOR_6M
2023-05-02,6.9,6.9,6.9,6.9,WIBOR_3M
2023-05-02,6.84,6.84,6.84,6.84,WIBOR_1M
2023-05-02,6.39,6.39,6.39,6.39,WIBID_ON
2023-05-02,107.60321393,107.60321393,107.60321393,107.60321393,POLSTR_CI
2023-05-02,6.56664,6.56664,6.56664,6.56664,POLSTR_6M
2023-05-02,6.56525,6.56525,6.56525,6.56525,POLSTR_3M
2023-05-02,6.54416,6.54416,6.54416,6.54416,POLSTR_1M
2023-05-02,6.527,6.527,6.527,6.527,POLSTR
2023-04-28,6.64,6.64,6.64,6.64,WIBOR_ON
2023-04-28,6.96,6.96,6.96,6.96,WIBOR_6M
2023-04-28,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-28,6.86,6.86,6.86,6.86,WIBOR_1M
2023-04-28,6.34,6.34,6.34,6.34,WIBID_ON
2023-04-28,107.525395,107.525395,107.525395,107.525395,POLSTR_CI
2023-04-28,6.56911,6.56911,6.56911,6.56911,POLSTR_6M
2023-04-28,6.56171,6.56171,6.56171,6.56171,POLSTR_3M
2023-04-28,6.58307,6.58307,6.58307,6.58307,POLSTR_1M
2023-04-28,6.604,6.604,6.604,6.604,POLSTR
2023-04-27,6.54,6.54,6.54,6.54,WIBOR_ON
2023-04-27,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-27,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-27,6.87,6.87,6.87,6.87,WIBOR_1M
2023-04-27,6.24,6.24,6.24,6.24,WIBID_ON
2023-04-27,107.50649448,107.50649448,107.50649448,107.50649448,POLSTR_CI
2023-04-27,6.56855,6.56855,6.56855,6.56855,POLSTR_6M
2023-04-27,6.56216,6.56216,6.56216,6.56216,POLSTR_3M
2023-04-27,6.58035,6.58035,6.58035,6.58035,POLSTR_1M
2023-04-27,6.417,6.417,6.417,6.417,POLSTR
2023-04-26,6.6,6.6,6.6,6.6,WIBOR_ON
2023-04-26,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-26,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-26,6.86,6.86,6.86,6.86,WIBOR_1M
2023-04-26,6.3,6.3,6.3,6.3,WIBID_ON
2023-04-26,107.48748245,107.48748245,107.48748245,107.48748245,POLSTR_CI
2023-04-26,6.5676,6.5676,6.5676,6.5676,POLSTR_6M
2023-04-26,6.56215,6.56215,6.56215,6.56215,POLSTR_3M
2023-04-26,6.56351,6.56351,6.56351,6.56351,POLSTR_1M
2023-04-26,6.456,6.456,6.456,6.456,POLSTR
2023-04-25,6.74,6.74,6.74,6.74,WIBOR_ON
2023-04-25,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-25,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-25,6.86,6.86,6.86,6.86,WIBOR_1M
2023-04-25,6.44,6.44,6.44,6.44,WIBID_ON
2023-04-25,107.46789385,107.46789385,107.46789385,107.46789385,POLSTR_CI
2023-04-25,6.56562,6.56562,6.56562,6.56562,POLSTR_6M
2023-04-25,6.56101,6.56101,6.56101,6.56101,POLSTR_3M
2023-04-25,6.55951,6.55951,6.55951,6.55951,POLSTR_1M
2023-04-25,6.653,6.653,6.653,6.653,POLSTR
2023-04-24,6.57,6.57,6.57,6.57,WIBOR_ON
2023-04-24,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-24,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-24,6.86,6.86,6.86,6.86,WIBOR_1M
2023-04-24,6.27,6.27,6.27,6.27,WIBID_ON
2023-04-24,107.44885332,107.44885332,107.44885332,107.44885332,POLSTR_CI
2023-04-24,6.56473,6.56473,6.56473,6.56473,POLSTR_6M
2023-04-24,6.55991,6.55991,6.55991,6.55991,POLSTR_3M
2023-04-24,6.5613,6.5613,6.5613,6.5613,POLSTR_1M
2023-04-24,6.468,6.468,6.468,6.468,POLSTR
2023-04-21,6.69,6.69,6.69,6.69,WIBOR_ON
2023-04-21,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-21,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-21,6.86,6.86,6.86,6.86,WIBOR_1M
2023-04-21,6.39,6.39,6.39,6.39,WIBID_ON
2023-04-21,107.39033294,107.39033294,107.39033294,107.39033294,POLSTR_CI
2023-04-21,6.55995,6.55995,6.55995,6.55995,POLSTR_6M
2023-04-21,6.54987,6.54987,6.54987,6.54987,POLSTR_3M
2023-04-21,6.53625,6.53625,6.53625,6.53625,POLSTR_1M
2023-04-21,6.63,6.63,6.63,6.63,POLSTR
2023-04-20,6.73,6.73,6.73,6.73,WIBOR_ON
2023-04-20,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-20,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-20,6.86,6.86,6.86,6.86,WIBOR_1M
2023-04-20,6.43,6.43,6.43,6.43,WIBID_ON
2023-04-20,107.37093852,107.37093852,107.37093852,107.37093852,POLSTR_CI
2023-04-20,6.55851,6.55851,6.55851,6.55851,POLSTR_6M
2023-04-20,6.54821,6.54821,6.54821,6.54821,POLSTR_3M
2023-04-20,6.53703,6.53703,6.53703,6.53703,POLSTR_1M
2023-04-20,6.593,6.593,6.593,6.593,POLSTR
2023-04-19,6.63,6.63,6.63,6.63,WIBOR_ON
2023-04-19,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-19,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-19,6.85,6.85,6.85,6.85,WIBOR_1M
2023-04-19,6.33,6.33,6.33,6.33,WIBID_ON
2023-04-19,107.35178284,107.35178284,107.35178284,107.35178284,POLSTR_CI
2023-04-19,6.55793,6.55793,6.55793,6.55793,POLSTR_6M
2023-04-19,6.54654,6.54654,6.54654,6.54654,POLSTR_3M
2023-04-19,6.5376,6.5376,6.5376,6.5376,POLSTR_1M
2023-04-19,6.513,6.513,6.513,6.513,POLSTR
2023-04-18,6.55,6.55,6.55,6.55,WIBOR_ON
2023-04-18,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-18,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-18,6.86,6.86,6.86,6.86,WIBOR_1M
2023-04-18,6.25,6.25,6.25,6.25,WIBID_ON
2023-04-18,107.33285109,107.33285109,107.33285109,107.33285109,POLSTR_CI
2023-04-18,6.558,6.558,6.558,6.558,POLSTR_6M
2023-04-18,6.5465,6.5465,6.5465,6.5465,POLSTR_3M
2023-04-18,6.53956,6.53956,6.53956,6.53956,POLSTR_1M
2023-04-18,6.438,6.438,6.438,6.438,POLSTR
2023-04-17,6.54,6.54,6.54,6.54,WIBOR_ON
2023-04-17,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-17,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-17,6.87,6.87,6.87,6.87,WIBOR_1M
2023-04-17,6.24,6.24,6.24,6.24,WIBID_ON
2023-04-17,107.31374042,107.31374042,107.31374042,107.31374042,POLSTR_CI
2023-04-17,6.55858,6.55858,6.55858,6.55858,POLSTR_6M
2023-04-17,6.54475,6.54475,6.54475,6.54475,POLSTR_3M
2023-04-17,6.53967,6.53967,6.53967,6.53967,POLSTR_1M
2023-04-17,6.5,6.5,6.5,6.5,POLSTR
2023-04-14,6.56,6.56,6.56,6.56,WIBOR_ON
2023-04-14,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-14,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-14,6.85,6.85,6.85,6.85,WIBOR_1M
2023-04-14,6.26,6.26,6.26,6.26,WIBID_ON
2023-04-14,107.25643023,107.25643023,107.25643023,107.25643023,POLSTR_CI
2023-04-14,6.55991,6.55991,6.55991,6.55991,POLSTR_6M
2023-04-14,6.54001,6.54001,6.54001,6.54001,POLSTR_3M
2023-04-14,6.54105,6.54105,6.54105,6.54105,POLSTR_1M
2023-04-14,6.501,6.501,6.501,6.501,POLSTR
2023-04-13,6.61,6.61,6.61,6.61,WIBOR_ON
2023-04-13,6.95,6.95,6.95,6.95,WIBOR_6M
2023-04-13,6.9,6.9,6.9,6.9,WIBOR_3M
2023-04-13,6.86,6.86,6.86,6.86,WIBOR_1M
2023-04-13,6.31,6.31,6.31,6.31,WIBID_ON
2023-04-13,107.23729792,107.23729792,107.23729792,107.23729792,POLSTR_CI
2023-04-13,6.56028,6.56028,6.56028,6.56028,POLSTR_6M
2023-04-13,6.53916,6.53916,6.53916,6.53916,POLSTR_3M
2023-04-13,6.5428,6.5428,6.5428,6.5428,POLSTR_1M
2023-04-13,6.512,6.512,6.512,6.512,POLSTR
2023-04-12,6.61,6.61,6.61,6.61,WIBOR_ON
2023-04-12,6.95,6.95,6.95,6.95,WIBOR_6M
